record_id,match_id,player_name,role,nationality,team_id,team_city,coach,opponent_team_id,stadium_id,stadium_name,stadium_location,stadium_capacity,format_id,match_date,runs_scored,balls_faced,wickets_taken,overs_bowled,catches_taken,age
1117,365,Rahmanullah Gurbaz,Wicketkeeper,Afghanistan,10,Kabul,Jonathan Trott,6,29,"Kabul International Cricket Stadium, Kabul",Kabul,50007,2,2024-03-16,100,14,2,18.9,4,23
1118,202,Babar Azam,Batsman,Pakistan,5,Karachi,Grant Bradburn,10,26,"Gaddafi Stadium, Lahore",Karachi,87580,1,2021-02-09,149,60,1,14.3,1,29
1119,420,MS Dhoni,Wicketkeeper,India,1,Mumbai,Rahul Dravid,7,16,"Wankhede Stadium, Mumbai",Mumbai,62618,3,2022-01-03,90,39,2,13.5,1,42
1120,471,Moeen Ali,All-rounder,England,3,London,Brendon McCullum,7,16,"Lord's Cricket Ground, London",London,89389,2,2023-09-15,73,89,0,13.8,5,36
1121,110,Trent Boult,Bowler,New Zealand,6,Auckland,Gary Stead,4,19,"Eden Park, Auckland",Auckland,56296,3,2022-03-27,58,66,4,16.5,4,34
1122,18,Nicholas Pooran,Wicketkeeper,West Indies,7,Kingston,Daren Sammy,10,9,"Kensington Oval, Bridgetown",Kingston,25577,3,2023-03-12,138,43,1,15.6,2,28
1123,142,Chris Gayle,Batsman,West Indies,7,Kingston,Daren Sammy,1,14,"Kensington Oval, Bridgetown",Kingston,32276,2,2021-10-28,52,40,5,6.2,0,44
1124,204,Lasith Malinga,Bowler,Sri Lanka,8,Colombo,Chris Silverwood,4,1,"R. Premadasa Stadium, Colombo",Colombo,33058,3,2020-04-09,63,26,1,7.1,0,40
1125,207,Kane Williamson,Batsman,New Zealand,6,Auckland,Gary Stead,5,3,"Eden Park, Auckland",Auckland,66065,1,2022-02-24,93,72,2,9.3,3,33
1126,189,Mustafizur Rahman,Bowler,Bangladesh,9,Dhaka,Chandika Hathurusingha,6,29,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,28380,1,2024-07-17,28,91,0,1.2,5,28
1127,231,Daryl Mitchell,All-rounder,New Zealand,6,Auckland,Gary Stead,4,18,"Eden Park, Auckland",Auckland,82721,2,2024-05-05,95,49,1,4.8,0,32
1128,467,Shaheen Afridi,Bowler,Pakistan,5,Karachi,Grant Bradburn,4,20,"Gaddafi Stadium, Lahore",Karachi,54347,3,2023-11-18,46,89,3,17.1,0,24
1129,141,Babar Azam,Batsman,Pakistan,5,Karachi,Grant Bradburn,10,29,"Gaddafi Stadium, Lahore",Karachi,51687,1,2021-11-30,107,82,5,12.1,5,29
1130,391,Jofra Archer,Bowler,England,3,London,Brendon McCullum,10,28,"Lord's Cricket Ground, London",London,63117,2,2022-07-10,127,65,1,18.1,5,29
1131,193,Quinton de Kock,Wicketkeeper,South Africa,4,Johannesburg,Rob Walter,7,17,"Newlands, Cape Town",Johannesburg,26354,1,2023-10-20,36,71,0,18.8,2,31
1132,266,Sunil Narine,Bowler,West Indies,7,Kingston,Daren Sammy,4,15,"Kensington Oval, Bridgetown",Kingston,84897,2,2022-01-03,35,42,0,18.4,5,36
1133,401,Kagiso Rabada,Bowler,South Africa,4,Johannesburg,Rob Walter,2,7,"Newlands, Cape Town",Johannesburg,89643,3,2021-11-21,23,55,2,14.7,1,29
1134,83,Shakib Al Hasan,All-rounder,Bangladesh,9,Dhaka,Chandika Hathurusingha,10,11,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,77124,1,2022-02-13,28,25,5,4.6,1,37
1135,454,Alex Carey,Wicketkeeper,Australia,2,Sydney,Andrew McDonald,4,11,"Melbourne Cricket Ground, Melbourne",Sydney,36181,2,2021-07-18,85,77,1,10.6,0,32
1136,250,Shadab Khan,All-rounder,Pakistan,5,Karachi,Grant Bradburn,4,19,"Gaddafi Stadium, Lahore",Karachi,77435,1,2020-11-27,54,13,2,10.7,2,25
1137,499,Glenn Maxwell,All-rounder,Australia,2,Sydney,Andrew McDonald,10,18,"Melbourne Cricket Ground, Melbourne",Sydney,62386,3,2024-03-02,0,12,5,11.4,5,35
1138,306,Jacques Kallis,All-rounder,South Africa,4,Johannesburg,Rob Walter,5,23,"Newlands, Cape Town",Johannesburg,41347,2,2023-10-03,21,62,3,14.8,0,48
1139,93,Mitchell Starc,Bowler,Australia,2,Sydney,Andrew McDonald,5,19,"Melbourne Cricket Ground, Melbourne",Sydney,66181,3,2022-08-27,105,25,0,6.6,3,34
1140,28,Kagiso Rabada,Bowler,South Africa,4,Johannesburg,Rob Walter,7,7,"Newlands, Cape Town",Johannesburg,59981,2,2022-07-04,5,60,0,11.5,0,29
1141,40,Glenn Maxwell,All-rounder,Australia,2,Sydney,Andrew McDonald,10,24,"Melbourne Cricket Ground, Melbourne",Sydney,73220,3,2022-01-01,50,12,3,14.4,0,35
1142,94,Quinton de Kock,Wicketkeeper,South Africa,4,Johannesburg,Rob Walter,3,14,"Newlands, Cape Town",Johannesburg,55306,3,2021-12-22,104,4,3,1.4,1,31
1143,335,Ravindra Jadeja,All-rounder,India,1,Mumbai,Rahul Dravid,3,13,"Wankhede Stadium, Mumbai",Mumbai,87062,2,2021-03-31,23,66,1,7.5,4,35
1144,4,Kagiso Rabada,Bowler,South Africa,4,Johannesburg,Rob Walter,2,11,"Newlands, Cape Town",Johannesburg,48336,2,2024-11-03,26,97,1,5.6,2,29
1145,333,Chris Gayle,Batsman,West Indies,7,Kingston,Daren Sammy,9,21,"Kensington Oval, Bridgetown",Kingston,27853,2,2024-07-30,83,96,3,18.9,2,44
1146,25,Quinton de Kock,Wicketkeeper,South Africa,4,Johannesburg,Rob Walter,7,23,"Newlands, Cape Town",Johannesburg,25836,3,2020-09-11,146,77,3,13.5,3,31
1147,278,Sunil Narine,Bowler,West Indies,7,Kingston,Daren Sammy,2,21,"Kensington Oval, Bridgetown",Kingston,29086,2,2021-12-23,133,56,1,15.9,0,36
1148,158,Moeen Ali,All-rounder,England,3,London,Brendon McCullum,2,30,"Lord's Cricket Ground, London",London,28821,2,2021-11-29,53,90,1,3.6,5,36
1149,250,Jos Buttler,Wicketkeeper,England,3,London,Brendon McCullum,9,11,"Lord's Cricket Ground, London",London,48555,1,2020-01-03,9,70,0,0.3,1,33
1150,252,Shadab Khan,All-rounder,Pakistan,5,Karachi,Grant Bradburn,7,4,"Gaddafi Stadium, Lahore",Karachi,86975,2,2021-04-01,130,1,5,5.4,1,25
1151,497,Rohit Sharma,Batsman,India,1,Mumbai,Rahul Dravid,3,9,"Wankhede Stadium, Mumbai",Mumbai,56317,2,2022-04-19,88,86,5,13.2,1,36
1152,407,Kagiso Rabada,Bowler,South Africa,4,Johannesburg,Rob Walter,6,17,"Newlands, Cape Town",Johannesburg,84487,3,2023-12-01,63,16,1,7.7,2,29
1153,180,Tamim Iqbal,Batsman,Bangladesh,9,Dhaka,Chandika Hathurusingha,5,15,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,71873,1,2021-12-24,102,55,3,5.0,2,35
1154,234,Devon Conway,Wicketkeeper,New Zealand,6,Auckland,Gary Stead,1,11,"Eden Park, Auckland",Auckland,43568,3,2022-02-18,116,58,0,12.1,0,32
1155,488,Faf du Plessis,Batsman,South Africa,4,Johannesburg,Rob Walter,2,10,"Newlands, Cape Town",Johannesburg,41574,2,2020-08-11,29,56,3,4.7,3,39
1156,489,Lasith Malinga,Bowler,Sri Lanka,8,Colombo,Chris Silverwood,7,3,"R. Premadasa Stadium, Colombo",Colombo,44420,1,2024-05-11,16,79,4,2.4,2,40
1157,138,Chris Gayle,Batsman,West Indies,7,Kingston,Daren Sammy,8,8,"Kensington Oval, Bridgetown",Kingston,59861,3,2022-04-03,22,88,4,15.2,3,44
1158,55,Tamim Iqbal,Batsman,Bangladesh,9,Dhaka,Chandika Hathurusingha,7,13,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,57271,2,2024-02-23,34,52,5,5.3,2,35
1159,227,Steve Smith,Batsman,Australia,2,Sydney,Andrew McDonald,4,18,"Melbourne Cricket Ground, Melbourne",Sydney,37448,2,2023-10-30,94,95,1,8.3,2,34
1160,472,Trent Boult,Bowler,New Zealand,6,Auckland,Gary Stead,8,7,"Eden Park, Auckland",Auckland,65521,3,2024-08-26,118,34,5,14.1,5,34
1161,165,Daryl Mitchell,All-rounder,New Zealand,6,Auckland,Gary Stead,5,11,"Eden Park, Auckland",Auckland,46094,3,2023-09-04,114,38,0,13.9,5,32
1162,305,David Warner,Batsman,Australia,2,Sydney,Andrew McDonald,1,28,"Melbourne Cricket Ground, Melbourne",Sydney,32267,1,2023-07-28,143,42,4,16.4,2,37
1163,216,Niroshan Dickwella,Wicketkeeper,Sri Lanka,8,Colombo,Chris Silverwood,2,1,"R. Premadasa Stadium, Colombo",Colombo,43249,2,2022-08-29,35,71,2,8.7,1,30
1164,302,Moeen Ali,All-rounder,England,3,London,Brendon McCullum,7,20,"Lord's Cricket Ground, London",London,37461,2,2023-08-03,76,82,0,8.2,1,36
1165,255,Devon Conway,Wicketkeeper,New Zealand,6,Auckland,Gary Stead,3,14,"Eden Park, Auckland",Auckland,44955,1,2023-07-24,94,8,3,10.1,5,32
1166,497,Jasprit Bumrah,Bowler,India,1,Mumbai,Rahul Dravid,3,29,"Wankhede Stadium, Mumbai",Mumbai,89750,3,2024-11-15,49,77,5,16.3,2,30
1167,195,Shadab Khan,All-rounder,Pakistan,5,Karachi,Grant Bradburn,2,23,"Gaddafi Stadium, Lahore",Karachi,52185,3,2022-02-19,26,87,4,13.1,4,25
1168,293,Jofra Archer,Bowler,England,3,London,Brendon McCullum,2,2,"Lord's Cricket Ground, London",London,84738,3,2020-03-29,118,95,5,10.4,2,29
1169,8,Rashid Khan,Bowler,Afghanistan,10,Kabul,Jonathan Trott,8,17,"Kabul International Cricket Stadium, Kabul",Kabul,70832,1,2025-01-21,64,25,2,10.9,1,25
1170,315,Andre Russell,All-rounder,West Indies,7,Kingston,Daren Sammy,9,1,"Kensington Oval, Bridgetown",Kingston,82343,2,2020-06-04,116,22,5,10.1,0,35
1171,463,Lasith Malinga,Bowler,Sri Lanka,8,Colombo,Chris Silverwood,10,29,"R. Premadasa Stadium, Colombo",Colombo,73318,3,2022-12-18,91,38,0,4.0,5,40
1172,367,Mohammad Rizwan,Wicketkeeper,Pakistan,5,Karachi,Grant Bradburn,7,2,"Gaddafi Stadium, Lahore",Karachi,33984,2,2025-03-01,123,0,0,17.6,2,32
1173,286,Mushfiqur Rahim,Wicketkeeper,Bangladesh,9,Dhaka,Chandika Hathurusingha,2,11,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,68504,2,2025-02-06,87,28,5,8.8,4,36
1174,240,Mohammad Rizwan,Wicketkeeper,Pakistan,5,Karachi,Grant Bradburn,4,30,"Gaddafi Stadium, Lahore",Karachi,76340,1,2021-09-05,43,86,5,5.9,1,32
1175,273,Rohit Sharma,Batsman,India,1,Mumbai,Rahul Dravid,2,30,"Wankhede Stadium, Mumbai",Mumbai,63749,3,2023-12-11,43,96,2,16.1,2,36
1176,377,Jasprit Bumrah,Bowler,India,1,Mumbai,Rahul Dravid,10,8,"Wankhede Stadium, Mumbai",Mumbai,26758,1,2024-05-28,48,11,5,12.3,3,30
1177,237,Mohammad Rizwan,Wicketkeeper,Pakistan,5,Karachi,Grant Bradburn,8,13,"Gaddafi Stadium, Lahore",Karachi,39967,2,2022-10-27,50,14,5,7.7,4,32
1178,32,Shakib Al Hasan,All-rounder,Bangladesh,9,Dhaka,Chandika Hathurusingha,5,13,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,27196,2,2023-06-27,75,81,1,3.1,1,37
1179,465,Nicholas Pooran,Wicketkeeper,West Indies,7,Kingston,Daren Sammy,10,12,"Kensington Oval, Bridgetown",Kingston,71202,3,2024-08-20,129,4,5,15.1,4,28
1180,216,Mustafizur Rahman,Bowler,Bangladesh,9,Dhaka,Chandika Hathurusingha,8,3,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,33797,1,2024-12-30,61,20,3,19.7,2,28
1181,256,Andre Russell,All-rounder,West Indies,7,Kingston,Daren Sammy,5,26,"Kensington Oval, Bridgetown",Kingston,46432,3,2023-07-31,13,70,3,3.7,2,35
1182,315,Chris Gayle,Batsman,West Indies,7,Kingston,Daren Sammy,2,11,"Kensington Oval, Bridgetown",Kingston,26961,2,2024-03-25,49,44,5,13.8,4,44
1183,211,David Warner,Batsman,Australia,2,Sydney,Andrew McDonald,6,27,"Melbourne Cricket Ground, Melbourne",Sydney,39520,2,2023-08-12,84,28,4,7.0,0,37
1184,425,Rashid Khan,Bowler,Afghanistan,10,Kabul,Jonathan Trott,1,14,"Kabul International Cricket Stadium, Kabul",Kabul,79697,2,2020-05-03,49,5,0,9.3,1,25
1185,23,Sunil Narine,Bowler,West Indies,7,Kingston,Daren Sammy,10,18,"Kensington Oval, Bridgetown",Kingston,80121,2,2020-03-27,134,90,5,18.3,1,36
1186,416,Mohammad Rizwan,Wicketkeeper,Pakistan,5,Karachi,Grant Bradburn,8,14,"Gaddafi Stadium, Lahore",Karachi,35482,3,2022-03-20,130,61,2,19.0,4,32
1187,479,Jasprit Bumrah,Bowler,India,1,Mumbai,Rahul Dravid,7,16,"Wankhede Stadium, Mumbai",Mumbai,82189,3,2021-10-15,123,17,3,5.9,5,30
1188,326,Kumar Sangakkara,Batsman,Sri Lanka,8,Colombo,Chris Silverwood,9,13,"R. Premadasa Stadium, Colombo",Colombo,50661,2,2023-12-21,75,50,0,15.0,4,46
1189,437,Tamim Iqbal,Batsman,Bangladesh,9,Dhaka,Chandika Hathurusingha,6,3,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,61578,1,2022-12-10,19,50,5,5.5,1,35
1190,89,Sachin Tendulkar,Batsman,India,1,Mumbai,Rahul Dravid,2,30,"Wankhede Stadium, Mumbai",Mumbai,86140,1,2023-01-02,126,92,3,3.9,3,50
1191,112,Mohammad Rizwan,Wicketkeeper,Pakistan,5,Karachi,Grant Bradburn,1,1,"Gaddafi Stadium, Lahore",Karachi,73819,3,2022-09-22,148,22,2,9.7,0,32
1192,108,Kane Williamson,Batsman,New Zealand,6,Auckland,Gary Stead,10,26,"Eden Park, Auckland",Auckland,76140,2,2022-01-04,66,58,2,4.7,5,33
1193,464,Jos Buttler,Wicketkeeper,England,3,London,Brendon McCullum,4,12,"Lord's Cricket Ground, London",London,50699,1,2020-01-03,74,73,0,19.9,5,33
1194,491,David Warner,Batsman,Australia,2,Sydney,Andrew McDonald,10,14,"Melbourne Cricket Ground, Melbourne",Sydney,57491,3,2021-05-29,80,73,0,16.7,4,37
1195,479,Mitchell Starc,Bowler,Australia,2,Sydney,Andrew McDonald,8,21,"Melbourne Cricket Ground, Melbourne",Sydney,62823,2,2020-05-29,106,33,3,13.5,3,34
1196,416,Rashid Khan,Bowler,Afghanistan,10,Kabul,Jonathan Trott,3,30,"Kabul International Cricket Stadium, Kabul",Kabul,72284,2,2021-08-27,121,3,3,2.2,5,25
1197,500,Babar Azam,Batsman,Pakistan,5,Karachi,Grant Bradburn,6,6,"Gaddafi Stadium, Lahore",Karachi,67796,2,2021-10-12,125,54,0,10.3,0,29
1198,444,Niroshan Dickwella,Wicketkeeper,Sri Lanka,8,Colombo,Chris Silverwood,3,16,"R. Premadasa Stadium, Colombo",Colombo,52388,3,2021-05-04,127,0,1,16.3,3,30
1199,122,Alex Carey,Wicketkeeper,Australia,2,Sydney,Andrew McDonald,4,5,"Melbourne Cricket Ground, Melbourne",Sydney,83084,3,2024-07-24,149,95,2,3.5,1,32
1200,202,Mohammad Nabi,All-rounder,Afghanistan,10,Kabul,Jonathan Trott,2,7,"Kabul International Cricket Stadium, Kabul",Kabul,68838,1,2024-12-10,42,71,4,14.6,2,39
1201,40,Jofra Archer,Bowler,England,3,London,Brendon McCullum,5,21,"Lord's Cricket Ground, London",London,26767,2,2022-12-18,98,62,1,16.3,0,29
1202,372,Kagiso Rabada,Bowler,South Africa,4,Johannesburg,Rob Walter,3,15,"Newlands, Cape Town",Johannesburg,32075,1,2023-04-14,135,37,3,6.1,2,29
1203,320,Hazratullah Zazai,Batsman,Afghanistan,10,Kabul,Jonathan Trott,5,28,"Kabul International Cricket Stadium, Kabul",Kabul,68765,1,2024-05-01,102,88,5,7.3,0,25
1204,55,Pat Cummins,Bowler,Australia,2,Sydney,Andrew McDonald,9,26,"Melbourne Cricket Ground, Melbourne",Sydney,34873,1,2023-12-02,60,67,0,7.8,0,31
1205,339,AB de Villiers,Batsman,South Africa,4,Johannesburg,Rob Walter,8,22,"Newlands, Cape Town",Johannesburg,65639,2,2023-11-27,67,85,5,13.1,2,40
1206,493,Babar Azam,Batsman,Pakistan,5,Karachi,Grant Bradburn,4,22,"Gaddafi Stadium, Lahore",Karachi,47946,1,2020-08-01,5,54,5,8.7,0,29
1207,474,Moeen Ali,All-rounder,England,3,London,Brendon McCullum,2,14,"Lord's Cricket Ground, London",London,33783,1,2021-11-19,77,62,3,19.0,2,36
1208,21,Trent Boult,Bowler,New Zealand,6,Auckland,Gary Stead,7,25,"Eden Park, Auckland",Auckland,81574,3,2021-01-14,128,48,1,6.6,0,34
1209,338,Trent Boult,Bowler,New Zealand,6,Auckland,Gary Stead,8,30,"Eden Park, Auckland",Auckland,34400,1,2025-02-10,50,70,5,16.2,5,34
1210,103,Quinton de Kock,Wicketkeeper,South Africa,4,Johannesburg,Rob Walter,2,23,"Newlands, Cape Town",Johannesburg,76027,2,2024-07-15,47,37,0,17.7,2,31
1211,220,Glenn Maxwell,All-rounder,Australia,2,Sydney,Andrew McDonald,4,14,"Melbourne Cricket Ground, Melbourne",Sydney,73297,1,2023-05-02,105,0,4,18.4,5,35
1212,156,Faf du Plessis,Batsman,South Africa,4,Johannesburg,Rob Walter,1,7,"Newlands, Cape Town",Johannesburg,31162,2,2022-11-21,70,1,3,2.6,3,39
1213,277,MS Dhoni,Wicketkeeper,India,1,Mumbai,Rahul Dravid,2,14,"Wankhede Stadium, Mumbai",Mumbai,28507,2,2020-03-13,57,70,4,0.1,0,42
1214,261,Shadab Khan,All-rounder,Pakistan,5,Karachi,Grant Bradburn,10,23,"Gaddafi Stadium, Lahore",Karachi,41377,1,2023-01-30,44,13,5,2.0,1,25
1215,294,Tamim Iqbal,Batsman,Bangladesh,9,Dhaka,Chandika Hathurusingha,1,24,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,89060,1,2024-08-13,36,25,3,1.2,3,35
1216,93,Nicholas Pooran,Wicketkeeper,West Indies,7,Kingston,Daren Sammy,2,25,"Kensington Oval, Bridgetown",Kingston,54238,1,2025-01-23,139,72,3,15.0,0,28
1217,438,Kagiso Rabada,Bowler,South Africa,4,Johannesburg,Rob Walter,3,17,"Newlands, Cape Town",Johannesburg,61499,1,2020-05-08,53,68,2,16.8,4,29
1218,26,Steve Smith,Batsman,Australia,2,Sydney,Andrew McDonald,6,20,"Melbourne Cricket Ground, Melbourne",Sydney,85839,3,2021-04-16,67,57,0,13.6,0,34
1219,376,Jacques Kallis,All-rounder,South Africa,4,Johannesburg,Rob Walter,10,16,"Newlands, Cape Town",Johannesburg,25894,2,2020-06-27,9,28,5,9.5,3,48
1220,494,David Warner,Batsman,Australia,2,Sydney,Andrew McDonald,1,23,"Melbourne Cricket Ground, Melbourne",Sydney,28747,1,2023-05-28,113,45,4,8.8,0,37
1221,208,Mushfiqur Rahim,Wicketkeeper,Bangladesh,9,Dhaka,Chandika Hathurusingha,2,10,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,57385,1,2023-05-27,119,14,5,14.6,5,36
1222,423,Mushfiqur Rahim,Wicketkeeper,Bangladesh,9,Dhaka,Chandika Hathurusingha,2,12,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,27160,2,2022-04-26,94,86,1,15.3,4,36
1223,73,Ravindra Jadeja,All-rounder,India,1,Mumbai,Rahul Dravid,8,27,"Wankhede Stadium, Mumbai",Mumbai,79981,3,2020-07-03,17,7,4,7.5,3,35
1224,243,Devon Conway,Wicketkeeper,New Zealand,6,Auckland,Gary Stead,9,22,"Eden Park, Auckland",Auckland,85777,2,2024-03-26,123,65,2,11.3,1,32
1225,62,Nicholas Pooran,Wicketkeeper,West Indies,7,Kingston,Daren Sammy,5,11,"Kensington Oval, Bridgetown",Kingston,63072,3,2022-02-26,103,70,3,18.4,3,28
1226,96,Andre Russell,All-rounder,West Indies,7,Kingston,Daren Sammy,1,26,"Kensington Oval, Bridgetown",Kingston,68688,2,2022-07-11,122,46,4,5.3,4,35
1227,282,AB de Villiers,Batsman,South Africa,4,Johannesburg,Rob Walter,3,3,"Newlands, Cape Town",Johannesburg,44617,3,2024-07-17,9,84,0,7.2,1,40
1228,469,Mitchell Starc,Bowler,Australia,2,Sydney,Andrew McDonald,1,16,"Melbourne Cricket Ground, Melbourne",Sydney,59585,3,2021-10-18,95,75,0,16.6,5,34
1229,412,Shakib Al Hasan,All-rounder,Bangladesh,9,Dhaka,Chandika Hathurusingha,3,1,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,82903,3,2020-09-02,116,10,5,12.8,1,37
1230,83,Mushfiqur Rahim,Wicketkeeper,Bangladesh,9,Dhaka,Chandika Hathurusingha,8,11,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,36188,2,2023-09-25,131,69,4,11.5,0,36
1231,277,Andre Russell,All-rounder,West Indies,7,Kingston,Daren Sammy,5,6,"Kensington Oval, Bridgetown",Kingston,35097,1,2020-02-16,19,24,1,15.6,0,35
1232,137,Angelo Mathews,All-rounder,Sri Lanka,8,Colombo,Chris Silverwood,2,19,"R. Premadasa Stadium, Colombo",Colombo,61382,3,2022-02-14,64,59,0,4.9,3,36
1233,76,Sunil Narine,Bowler,West Indies,7,Kingston,Daren Sammy,5,8,"Kensington Oval, Bridgetown",Kingston,59868,2,2020-08-11,99,23,1,11.6,3,36
1234,46,Quinton de Kock,Wicketkeeper,South Africa,4,Johannesburg,Rob Walter,1,6,"Newlands, Cape Town",Johannesburg,47977,1,2025-01-21,8,69,4,7.2,3,31
1235,93,Sunil Narine,Bowler,West Indies,7,Kingston,Daren Sammy,1,26,"Kensington Oval, Bridgetown",Kingston,63070,1,2022-09-07,40,49,0,5.3,4,36
1236,203,Pat Cummins,Bowler,Australia,2,Sydney,Andrew McDonald,9,18,"Melbourne Cricket Ground, Melbourne",Sydney,63055,2,2020-05-27,143,42,0,4.7,1,31
1237,341,Mohammad Rizwan,Wicketkeeper,Pakistan,5,Karachi,Grant Bradburn,1,30,"Gaddafi Stadium, Lahore",Karachi,36745,3,2020-03-14,149,23,0,19.7,4,32
1238,7,Joe Root,Batsman,England,3,London,Brendon McCullum,5,19,"Lord's Cricket Ground, London",London,45842,1,2024-10-09,105,13,3,8.1,5,33
1239,197,Niroshan Dickwella,Wicketkeeper,Sri Lanka,8,Colombo,Chris Silverwood,6,17,"R. Premadasa Stadium, Colombo",Colombo,55620,1,2020-01-10,121,87,3,14.9,1,30
1240,115,Kagiso Rabada,Bowler,South Africa,4,Johannesburg,Rob Walter,10,18,"Newlands, Cape Town",Johannesburg,69250,1,2023-01-31,91,81,2,5.2,4,29
1241,279,Faf du Plessis,Batsman,South Africa,4,Johannesburg,Rob Walter,9,29,"Newlands, Cape Town",Johannesburg,55347,1,2024-06-12,7,26,3,8.8,5,39
1242,490,Jos Buttler,Wicketkeeper,England,3,London,Brendon McCullum,7,18,"Lord's Cricket Ground, London",London,49590,3,2022-06-11,24,53,1,3.4,3,33
1243,3,Angelo Mathews,All-rounder,Sri Lanka,8,Colombo,Chris Silverwood,3,25,"R. Premadasa Stadium, Colombo",Colombo,53430,1,2024-04-09,65,2,3,0.1,1,36
1244,294,Jasprit Bumrah,Bowler,India,1,Mumbai,Rahul Dravid,10,19,"Wankhede Stadium, Mumbai",Mumbai,80016,1,2023-02-21,45,11,2,19.6,3,30
1245,289,Mushfiqur Rahim,Wicketkeeper,Bangladesh,9,Dhaka,Chandika Hathurusingha,6,10,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,55918,3,2023-05-27,18,16,0,17.7,5,36
1246,101,Niroshan Dickwella,Wicketkeeper,Sri Lanka,8,Colombo,Chris Silverwood,10,1,"R. Premadasa Stadium, Colombo",Colombo,35669,3,2021-01-16,6,72,3,5.7,5,30
1247,373,Tamim Iqbal,Batsman,Bangladesh,9,Dhaka,Chandika Hathurusingha,3,30,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,63496,2,2023-06-02,26,77,5,3.2,2,35
1248,309,Rahmanullah Gurbaz,Wicketkeeper,Afghanistan,10,Kabul,Jonathan Trott,2,9,"Kabul International Cricket Stadium, Kabul",Kabul,69346,1,2020-02-17,149,15,5,0.6,4,23
1249,439,Mushfiqur Rahim,Wicketkeeper,Bangladesh,9,Dhaka,Chandika Hathurusingha,8,3,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,29071,1,2021-02-27,145,88,1,0.4,2,36
1250,239,Chris Gayle,Batsman,West Indies,7,Kingston,Daren Sammy,5,11,"Kensington Oval, Bridgetown",Kingston,48187,1,2022-12-25,87,78,5,17.4,3,44
1251,289,Nicholas Pooran,Wicketkeeper,West Indies,7,Kingston,Daren Sammy,2,23,"Kensington Oval, Bridgetown",Kingston,37551,1,2024-05-23,2,68,4,2.5,0,28
1252,118,Kagiso Rabada,Bowler,South Africa,4,Johannesburg,Rob Walter,1,13,"Newlands, Cape Town",Johannesburg,48924,1,2022-02-01,70,70,0,19.8,4,29
1253,361,Mitchell Starc,Bowler,Australia,2,Sydney,Andrew McDonald,7,2,"Melbourne Cricket Ground, Melbourne",Sydney,34910,3,2021-03-19,3,95,2,9.0,4,34
1254,311,Alex Carey,Wicketkeeper,Australia,2,Sydney,Andrew McDonald,9,13,"Melbourne Cricket Ground, Melbourne",Sydney,88656,1,2021-11-08,39,58,3,19.3,0,32
1255,176,Trent Boult,Bowler,New Zealand,6,Auckland,Gary Stead,1,22,"Eden Park, Auckland",Auckland,65938,2,2025-01-07,16,19,4,6.0,0,34
1256,471,Jacques Kallis,All-rounder,South Africa,4,Johannesburg,Rob Walter,9,19,"Newlands, Cape Town",Johannesburg,52940,2,2024-09-14,14,46,5,18.6,4,48
1257,444,Shakib Al Hasan,All-rounder,Bangladesh,9,Dhaka,Chandika Hathurusingha,4,4,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,64346,2,2020-10-10,67,44,0,6.7,0,37
1258,457,Kane Williamson,Batsman,New Zealand,6,Auckland,Gary Stead,7,19,"Eden Park, Auckland",Auckland,70930,2,2022-08-16,42,5,0,13.0,3,33
1259,6,Glenn Maxwell,All-rounder,Australia,2,Sydney,Andrew McDonald,9,25,"Melbourne Cricket Ground, Melbourne",Sydney,69384,1,2021-10-04,51,22,5,4.3,1,35
1260,80,Chris Gayle,Batsman,West Indies,7,Kingston,Daren Sammy,9,12,"Kensington Oval, Bridgetown",Kingston,77883,3,2022-03-25,3,74,3,13.1,3,44
1261,108,Jos Buttler,Wicketkeeper,England,3,London,Brendon McCullum,8,26,"Lord's Cricket Ground, London",London,84074,3,2023-04-01,139,7,5,3.2,0,33
1262,144,Mohammad Rizwan,Wicketkeeper,Pakistan,5,Karachi,Grant Bradburn,3,12,"Gaddafi Stadium, Lahore",Karachi,73767,3,2021-11-08,79,20,5,16.0,0,32
1263,247,Andre Russell,All-rounder,West Indies,7,Kingston,Daren Sammy,3,4,"Kensington Oval, Bridgetown",Kingston,74637,2,2023-01-31,120,5,2,1.0,1,35
1264,47,Babar Azam,Batsman,Pakistan,5,Karachi,Grant Bradburn,3,1,"Gaddafi Stadium, Lahore",Karachi,60797,3,2022-02-12,2,97,5,6.9,1,29
